"","MapCode","SpeciesName","CohortAge","CohortBiomass"
"9240",12388,"PiceEnge",90,512.38
"9241",12388,"PiceEnge",95,735.35
"9242",12388,"PiceEnge",100,1133.44
"9243",12388,"PiceEnge",105,1311.2
"9244",12388,"PiceEnge",110,4214.32
"9245",12388,"PopuTrem",65,54.01
"9246",12388,"PopuTrem",70,94.49
"9247",12388,"PopuTrem",75,336.05
"9248",12388,"PopuTrem",80,186.67
"9249",12388,"PopuTrem",85,260.15
"9250",12388,"PopuTrem",90,296.45
"9251",12388,"PopuTrem",95,763.84
"9252",12388,"PopuTrem",100,473.55
"9253",12358,"AbieLasi",95,64.02
"9254",12358,"AbieLasi",120,275.66
"9255",12358,"AbieLasi",20,23.65
"9256",12358,"AbieLasi",75,261.91
"9257",12358,"AbieLasi",100,1300.42
"9258",12358,"PiceEnge",15,26.07
"9259",12358,"PiceEnge",50,150.37
"9260",12358,"PiceEnge",70,106.92
"9261",12358,"PiceEnge",75,210.21
"9262",12358,"PiceEnge",80,328.79
"9263",12358,"PiceEnge",85,848.1
"9264",12358,"PiceEnge",90,1809.28
"9265",12358,"PiceEnge",95,2476.1
"9266",12358,"PiceEnge",100,1406.79
"9267",12358,"PiceEnge",105,2561.79
"9268",12358,"PiceEnge",110,3010.7
"9269",12358,"PiceEnge",115,623.15
"9270",12358,"PiceEnge",120,1308.78
"9271",12358,"PiceEnge",125,1705.22
"9272",12510,"AbieLasi",40,222.42
"9273",12510,"AbieLasi",50,533.06
"9274",12510,"AbieLasi",60,131.56
"9275",12510,"AbieLasi",65,244.09
"9276",12510,"AbieLasi",70,621.83
"9277",12510,"AbieLasi",75,810.26
"9278",12510,"AbieLasi",80,448.58
"9279",12510,"AbieLasi",85,492.25
"9280",12510,"AbieLasi",90,259.6
"9281",12510,"PiceEnge",70,109.45
"9282",12510,"PiceEnge",75,80.52
"9283",12510,"PiceEnge",80,342.65
"9284",12510,"PiceEnge",85,310.53
"9285",12510,"PiceEnge",90,1186.46
"9286",12510,"PiceEnge",95,1153.24
"9287",12510,"PiceEnge",100,2027.3
"9288",12510,"PiceEnge",105,1847.56
"9289",12510,"PiceEnge",110,795.08
"9290",12510,"PiceEnge",115,3570.82
"9291",12510,"PiceEnge",125,1727.55
"9292",12510,"PopuTrem",65,7.04
"9293",12510,"PopuTrem",95,109.56
"9294",12533,"AbieConc",20,23.65
"9295",12533,"AbieConc",35,92.51
"9296",12533,"AbieConc",40,142.45
"9297",12533,"AbieConc",45,234.96
"9298",12533,"AbieConc",55,28.6
"9299",12533,"AbieConc",60,176.99
"9300",12533,"AbieConc",70,285.78
"9301",12533,"AbieConc",75,137.5
"9302",12533,"AbieConc",80,186.23
"9303",12533,"AbieConc",85,584.43
"9304",12533,"AbieConc",90,10.12
"9305",12533,"AbieConc",120,728.53
"9306",12533,"PicePung",70,410.74
"9307",12533,"PseuMenz",85,393.91
"9308",12533,"PseuMenz",90,864.05
"9309",12533,"PseuMenz",100,1441.22
"9310",12533,"PseuMenz",105,3202.1
"9311",12533,"PseuMenz",110,2520.65
"9312",12533,"PseuMenz",115,1892.99
"9313",12533,"PseuMenz",125,8528.52
"9314",12526,"AbieConc",20,32.34
"9315",12526,"AbieConc",110,1787.17
"9316",12526,"PiceEnge",65,30.47
"9317",12526,"PiceEnge",80,47.08
"9318",12526,"PiceEnge",85,135.19
"9319",12526,"PiceEnge",95,265.87
"9320",12526,"PiceEnge",100,1258.4
"9321",12526,"PiceEnge",105,1081.96
"9322",12526,"PiceEnge",110,960.3
"9323",12526,"PseuMenz",50,209.77
"9324",12526,"PseuMenz",65,15.51
"9325",12526,"PseuMenz",90,309.98
"9326",12526,"PseuMenz",100,1045.22
"9327",12526,"PopuTrem",65,130.9
"9328",12526,"PopuTrem",70,31.57
"9329",12526,"PopuTrem",75,51.92
"9330",12526,"PopuTrem",85,455.18
"9331",12526,"PopuTrem",90,1320.66
"9332",12526,"PopuTrem",95,785.84
"9333",12526,"PopuTrem",100,550.77
"9334",12526,"PopuTrem",110,900.24
"9335",12591,"JuniOste",30,83.05
"9336",12591,"JuniOste",35,136.29
"9337",12591,"JuniOste",45,205.26
"9338",12591,"JuniOste",60,38.61
"9339",12591,"AbieLasi",5,8.25
"9340",12591,"AbieLasi",10,10.67
"9341",12591,"AbieLasi",25,32.34
"9342",12591,"AbieLasi",60,5.39
"9343",12591,"PiceEnge",65,15.4
"9344",12591,"PiceEnge",70,19.47
"9345",12591,"PiceEnge",80,55
"9346",12726,"AbieLasi",85,190.08
"9347",12726,"PiceEnge",65,15.4
"9348",12726,"PiceEnge",70,106.81
"9349",12726,"PiceEnge",75,177.87
"9350",12726,"PiceEnge",80,193.93
"9351",12726,"PiceEnge",85,317.57
"9352",12726,"PiceEnge",90,466.95
"9353",12726,"PiceEnge",95,1323.63
"9354",12726,"PiceEnge",100,1552.98
"9355",12726,"PiceEnge",105,2284.37
"9356",12726,"PiceEnge",110,3014
"9357",12726,"PiceEnge",115,2474.01
"9358",12726,"PiceEnge",120,7090.38
"9359",12726,"PiceEnge",125,4078.47
"9360",12726,"PiceEnge",130,9948.07
"9361",12726,"PiceEnge",135,3372.93
"9362",12772,"AbieConc",55,5.17
"9363",12772,"AbieConc",60,70.73
"9364",12772,"AbieConc",65,58.52
"9365",12772,"AbieConc",70,370.48
"9366",12772,"AbieConc",75,149.05
"9367",12772,"AbieConc",80,215.71
"9368",12772,"AbieConc",85,1129.92
"9369",12772,"AbieConc",90,799.81
"9370",12772,"AbieConc",95,427.68
"9371",12772,"AbieConc",100,634.15
"9372",12772,"PopuTrem",65,19.47
"9373",12772,"PopuTrem",70,70.07
"9374",12772,"PopuTrem",75,153.01
"9375",12772,"PopuTrem",80,393.47
"9376",12772,"PopuTrem",85,1572.45
"9377",12772,"PopuTrem",95,1303.5
"9378",12730,"PinuPond",65,62.81
"9379",12730,"PinuPond",70,227.15
"9380",12730,"PinuPond",75,526.79
"9381",12730,"PinuPond",80,583.77
"9382",12730,"PseuMenz",65,51.37
"9383",12730,"PseuMenz",70,299.31
"9384",12730,"PseuMenz",75,576.73
"9385",12730,"PseuMenz",85,1571.24
"9386",12730,"PseuMenz",90,528.44
"9387",12730,"PseuMenz",95,881.21
"9388",12730,"PseuMenz",100,1080.2
"9389",12730,"PseuMenz",105,1066.23
"9390",12730,"PseuMenz",110,2205.83
"9391",12730,"PopuTrem",55,299.09
"9392",12730,"PopuTrem",65,21.12
"9393",12730,"PopuTrem",70,16.5
"9394",12730,"PopuTrem",75,42.35
"9395",12730,"PopuTrem",80,52.69
"9396",12730,"QuerGamb",30,206.25
"9397",12794,"JuniOste",100,664.51
"9398",12794,"PinuEdul",25,47.63
"9399",12794,"PinuEdul",40,84.81
"9400",12794,"PinuEdul",45,136.29
"9401",12794,"PinuEdul",75,95.37
"9402",12794,"PinuEdul",85,256.52
"9403",12794,"PinuEdul",90,241.12
"9404",12794,"QuerGamb",5,52.14
"9405",12794,"QuerGamb",10,73.92
"9406",12794,"QuerGamb",20,110.44
"9407",12794,"QuerGamb",25,79.64
"9408",12794,"QuerGamb",30,190.08
"9409",12794,"QuerGamb",35,129.03
"9410",12791,"JuniOste",15,22.22
"9411",12791,"JuniOste",55,15.4
"9412",12791,"JuniOste",70,65.23
"9413",12791,"JuniOste",75,146.85
"9414",12791,"JuniOste",90,284.13
"9415",12791,"JuniOste",95,1298.33
"9416",12791,"JuniOste",100,1697.63
"9417",12791,"PinuEdul",55,22.55
"9418",12791,"PinuEdul",60,62.15
"9419",12791,"PinuEdul",65,180.62
"9420",12791,"PinuEdul",70,157.74
"9421",12791,"PinuEdul",75,112.86
"9422",12791,"PinuEdul",90,481.03
"9423",12791,"QuerGamb",25,151.91
"9424",12704,"AbieLasi",60,7.37
"9425",12704,"AbieLasi",70,31.79
"9426",12704,"AbieLasi",85,211.75
"9427",12704,"AbieLasi",95,306.02
"9428",12704,"PiceEnge",20,22.33
"9429",12704,"PiceEnge",55,206.47
"9430",12704,"PiceEnge",70,48.62
"9431",12704,"PiceEnge",75,122.54
"9432",12704,"PiceEnge",80,127.6
"9433",12704,"PiceEnge",85,96.25
"9434",12704,"PiceEnge",90,216.81
"9435",12704,"PiceEnge",95,422.84
"9436",12704,"PiceEnge",105,348.7
"9437",12699,"PinuEdul",110,485.43
"9438",12699,"PinuPond",80,408.98
"9439",12699,"PinuPond",85,555.61
"9440",12699,"PinuPond",90,490.16
"9441",12699,"PinuPond",100,3844.83
"9442",12699,"QuerGamb",5,23.43
"9443",12699,"QuerGamb",10,68.2
"9444",12699,"QuerGamb",15,45.76
"9445",12699,"QuerGamb",20,188.98
"9446",12699,"QuerGamb",25,296.45
"9447",12978,"AbieConc",60,33.77
"9448",12978,"AbieConc",70,185.46
"9449",12978,"AbieConc",85,556.71
"9450",12978,"AbieConc",95,769.89
"9451",12978,"PinuPond",70,129.03
"9452",12978,"PinuPond",75,673.09
"9453",12978,"PinuPond",80,558.8
"9454",12978,"PinuPond",85,408.54
"9455",12978,"PseuMenz",30,60.83
"9456",12978,"PseuMenz",60,89.65
"9457",12978,"PseuMenz",65,168.74
"9458",12978,"PseuMenz",70,196.57
"9459",12978,"PseuMenz",75,1949.42
"9460",12978,"PseuMenz",80,1231.23
"9461",12978,"PseuMenz",85,1044.12
"9462",12978,"PseuMenz",90,485.65
"9463",12978,"PseuMenz",95,4213.44
"9464",12978,"PseuMenz",100,874.06
"9465",12978,"PseuMenz",105,1275.01
"9466",12978,"PseuMenz",120,1045.77
"9467",13503,"AbieLasi",95,54.56
"9468",13503,"AbieLasi",115,214.5
"9469",13503,"AbieLasi",125,208.12
"9470",13503,"PiceEnge",65,6.6
"9471",13503,"PiceEnge",75,25.41
"9472",13503,"PiceEnge",80,135.41
"9473",13503,"PiceEnge",85,435.82
"9474",13503,"PiceEnge",90,136.18
"9475",13503,"PiceEnge",100,201.41
"9476",13503,"PiceEnge",110,1085.92
"9477",13503,"PopuTrem",90,45.87
"9478",13503,"PopuTrem",95,509.41
"9479",13503,"PopuTrem",100,1171.28
"9480",13503,"PopuTrem",105,573.98
"9481",13503,"PopuTrem",110,702.68
"9482",13458,"AbieLasi",100,82.28
"9483",13458,"AbieLasi",60,100.76
"9484",13458,"AbieLasi",65,56.87
"9485",13458,"AbieLasi",70,171.6
"9486",13458,"AbieLasi",75,195.91
"9487",13458,"AbieLasi",80,476.85
"9488",13458,"PiceEnge",70,28.71
"9489",13458,"PiceEnge",105,308.88
"9490",13458,"PopuTrem",70,343.53
"9491",13458,"PopuTrem",75,484.11
"9492",13458,"PopuTrem",80,540.32
"9493",13458,"PopuTrem",85,536.91
"9494",13458,"PopuTrem",90,2216.28
"9495",13458,"PopuTrem",95,4874.54
"9496",13458,"PopuTrem",100,3365.23
"9497",13458,"PopuTrem",105,689.7
"9498",13458,"PopuTrem",110,2777.72
"9499",13746,"JuniOste",5,10.67
"9500",13746,"JuniOste",10,19.14
"9501",13746,"JuniOste",65,110.55
"9502",13746,"JuniOste",75,265.65
"9503",13746,"JuniOste",80,137.5
"9504",13746,"JuniOste",85,257.07
"9505",13746,"JuniOste",105,907.72
"9506",13746,"JuniOste",110,693.66
"9507",13746,"PinuPond",35,61.05
"9508",13746,"PinuPond",45,162.47
"9509",13746,"PinuPond",60,78.54
"9510",13746,"PinuPond",70,254.76
"9511",13746,"PinuPond",80,225.28
"9512",13746,"PinuPond",85,1846.35
"9513",13746,"PinuPond",90,587.29
"9514",13746,"QuerGamb",5,104.28
"9515",13746,"QuerGamb",10,102.3
"9516",13746,"QuerGamb",15,91.52
"9517",13746,"QuerGamb",20,168.96
"9518",13746,"QuerGamb",30,95.04
"9519",13902,"PopuTrem",65,85.47
"9520",13902,"PopuTrem",70,28.49
"9521",13902,"PopuTrem",75,99.33
"9522",13902,"PopuTrem",85,255.53
"9523",13902,"PopuTrem",90,740.41
"9524",13902,"PopuTrem",95,337.81
"9525",13902,"PopuTrem",100,917.73
"9526",13815,"PopuTrem",15,21.45
"9527",13815,"PopuTrem",65,86.13
"9528",13815,"PopuTrem",70,355.74
"9529",13815,"PopuTrem",75,443.63
"9530",13815,"PopuTrem",80,1736.79
"9531",13815,"PopuTrem",85,2326.28
"9532",13815,"PopuTrem",90,3791.37
"9533",13815,"PopuTrem",95,3024.78
"9534",13815,"PopuTrem",100,1253.12
"9535",13786,"JuniOste",75,40.48
"9536",13786,"JuniOste",80,130.57
"9537",13786,"JuniOste",105,1023.66
"9538",13786,"PseuMenz",80,248.49
"9539",13786,"PseuMenz",85,255.31
"9540",13786,"PseuMenz",90,452.65
"9541",13786,"PseuMenz",95,596.75
"9542",13786,"PseuMenz",100,2163.48
"9543",13786,"PseuMenz",105,933.68
"9544",13761,"JuniOste",5,13.31
"9545",13761,"JuniOste",25,47.63
"9546",13761,"JuniOste",65,63.36
"9547",13761,"JuniOste",70,45.76
"9548",13761,"JuniOste",75,27.5
"9549",13761,"JuniOste",80,22.55
"9550",13761,"JuniOste",95,286.66
"9551",13761,"JuniOste",100,704.99
"9552",13761,"PseuMenz",35,176.99
"9553",13761,"PseuMenz",50,239.91
"9554",13761,"PseuMenz",60,45.21
"9555",13761,"PseuMenz",65,197.67
"9556",13761,"PseuMenz",70,305.47
"9557",13761,"PseuMenz",75,442.86
"9558",13761,"PseuMenz",80,765.38
"9559",13761,"PseuMenz",85,485.32
"9560",13761,"PseuMenz",90,874.94
"9561",13761,"PseuMenz",95,392.59
"9562",13761,"PseuMenz",100,4309.47
"9563",13761,"PseuMenz",105,1754.06
"9564",13761,"PseuMenz",110,958.21
"9565",13939,"PiceEnge",5,8.25
"9566",13939,"PiceEnge",10,21.01
"9567",13939,"PiceEnge",20,22.33
"9568",13939,"PiceEnge",25,30.03
"9569",13939,"PiceEnge",35,104.17
"9570",13939,"PiceEnge",50,140.36
"9571",13939,"PiceEnge",65,13.75
"9572",13939,"PiceEnge",70,64.79
"9573",13939,"PiceEnge",75,196.02
"9574",13939,"PiceEnge",80,59.18
"9575",13939,"PiceEnge",85,537.13
"9576",13939,"PiceEnge",90,163.13
"9577",13939,"PiceEnge",95,309.76
"9578",13939,"PiceEnge",100,786.83
"9579",13939,"PiceEnge",105,12.76
"9580",13922,"AbieLasi",40,92.51
"9581",13922,"AbieLasi",75,203.28
"9582",13922,"PiceEnge",15,13.09
"9583",13922,"PiceEnge",70,110.88
"9584",13922,"PiceEnge",80,346.72
"9585",13922,"PiceEnge",90,174.79
"9586",13922,"PiceEnge",95,528.33
"9587",13922,"PiceEnge",100,732.05
"9588",13922,"PiceEnge",105,601.37
"9589",14252,"AbieLasi",95,91.52
"9590",14252,"AbieLasi",105,127.49
"9591",14252,"AbieLasi",110,379.28
"9592",14252,"AbieLasi",115,338.91
"9593",14252,"AbieLasi",135,835.23
"9594",14252,"AbieLasi",165,2614.04
"9595",14252,"AbieLasi",70,75.68
"9596",14252,"PiceEnge",100,403.04
"9597",14252,"PiceEnge",110,740.63
"9598",14252,"PiceEnge",115,1149.72
"9599",14252,"PiceEnge",135,2810.06
"9600",14252,"PopuTrem",65,78.54
"9601",14252,"PopuTrem",70,313.06
"9602",14252,"PopuTrem",75,475.86
"9603",14252,"PopuTrem",80,300.08
"9604",14252,"PopuTrem",90,1026.96
"9605",14252,"PopuTrem",95,790.02
"9606",21481,"PinuPond",75,228.25
"9607",21481,"PinuPond",85,356.29
"9608",21481,"PinuPond",95,1163.03
"9609",21481,"PinuPond",105,2830.74
"9610",21481,"PinuPond",110,3330.91
"9611",21481,"PseuMenz",100,662.86
"9612",21481,"PseuMenz",110,1843.05
"9613",21481,"PseuMenz",120,5060.77
"9614",69239,"AbieLasi",60,19.8
"9615",69239,"AbieLasi",65,38.94
"9616",69239,"AbieLasi",80,148.61
"9617",69239,"PiceEnge",70,26.4
"9618",69239,"PiceEnge",115,1132.23
"9619",69239,"PiceEnge",120,1020.03
"9620",69375,"AbieLasi",5,6.05
"9621",69375,"AbieLasi",10,50.82
"9622",69375,"AbieLasi",15,19.91
"9623",69375,"AbieLasi",20,23.65
"9624",69375,"AbieLasi",25,69.63
"9625",69375,"AbieLasi",35,68.42
"9626",69375,"AbieLasi",50,250.47
"9627",69375,"AbieLasi",60,455.07
"9628",69375,"AbieLasi",70,308.66
"9629",69375,"PiceEnge",65,15.4
"9630",69375,"PiceEnge",75,83.27
"9631",69375,"PiceEnge",80,41.8
"9632",69375,"PiceEnge",85,107.58
"9633",69375,"PiceEnge",90,231.77
"9634",69375,"PiceEnge",100,729.08
"9635",69375,"PiceEnge",105,2220.9
"9636",69375,"PiceEnge",110,3654.2
"9637",69375,"PiceEnge",115,1127.61
"9638",69375,"PiceEnge",120,2730.53
"9639",69375,"PiceEnge",125,5753.11
"9640",69375,"PiceEnge",130,5864.98
"9641",69607,"JuniOste",70,36.63
"9642",69607,"AbieLasi",35,68.42
"9643",69607,"AbieLasi",60,35.64
"9644",69607,"AbieLasi",65,6.6
"9645",69607,"AbieLasi",80,63.91
"9646",69607,"AbieLasi",90,164.45
"9647",69607,"JuniOste",60,10.45
"9648",69607,"JuniOste",70,22
"9649",69607,"PseuMenz",60,22.77
"9650",69607,"PseuMenz",80,123.2
"9651",69607,"PseuMenz",90,168.85
"9652",69607,"PseuMenz",110,1168.2
"9653",69607,"PseuMenz",120,1972.74
"9654",69607,"PopuTrem",5,24.42
"9655",69607,"PopuTrem",65,31.35
"9656",69607,"PopuTrem",70,174.9
"9657",69607,"PopuTrem",75,196.57
"9658",69607,"PopuTrem",80,234.08
"9659",69607,"PopuTrem",85,69.63
"9660",70074,"AbieConc",30,75.9
"9661",70074,"AbieConc",35,101.42
"9662",70074,"AbieConc",60,30.8
"9663",70074,"AbieConc",65,134.75
"9664",70074,"AbieConc",75,391.38
"9665",70074,"AbieConc",90,2399.87
"9666",70074,"AbieConc",95,647.9
"9667",70074,"PinuPond",75,178.31
"9668",70074,"PseuMenz",120,288.31
"9669",70074,"PopuTrem",70,66.44
"9670",70074,"PopuTrem",80,107.14
"9671",70074,"PopuTrem",85,138.38
"9672",70272,"JuniOste",20,16.94
"9673",70272,"JuniOste",60,50.49
"9674",70272,"JuniOste",65,36.41
"9675",70272,"JuniOste",70,66.11
"9676",70272,"JuniOste",75,195.58
"9677",70272,"JuniOste",80,187
"9678",70272,"JuniOste",85,211.97
"9679",70272,"JuniOste",90,114.07
"9680",70272,"JuniOste",100,1740.09
"9681",70272,"JuniOste",110,1315.82
"9682",70272,"AbieLasi",50,205.7
"9683",70272,"AbieLasi",60,35.64
"9684",70272,"AbieLasi",65,62.59
"9685",70272,"AbieLasi",70,94.05
"9686",70272,"AbieLasi",75,244.97
"9687",70272,"AbieLasi",80,472.67
"9688",70272,"AbieLasi",90,329.23
"9689",70272,"AbieLasi",95,772.2
"9690",70272,"PiceEnge",10,10.45
"9691",70272,"PopuTrem",55,318.34
"9692",70272,"PopuTrem",60,498.41
"9693",70272,"PopuTrem",65,10.78
"9694",70272,"PopuTrem",70,377.74
"9695",70272,"PopuTrem",75,322.3
"9696",70272,"PopuTrem",80,77.99
"9697",70272,"PopuTrem",85,308.55
"9698",70272,"PopuTrem",90,134.2
"9699",70272,"PopuTrem",95,316.03
"9700",70714,"AbieLasi",90,238.04
"9701",70714,"PseuMenz",75,313.72
"9702",70714,"PseuMenz",85,198.33
"9703",70714,"PseuMenz",105,876.7
"9704",70714,"PopuTrem",40,119.68
"9705",70714,"PopuTrem",65,69.52
"9706",70714,"PopuTrem",70,103.84
"9707",70714,"PopuTrem",75,77
"9708",70714,"PopuTrem",80,540.76
"9709",70714,"PopuTrem",85,143.33
"9710",70714,"PopuTrem",90,596.75
"9711",70714,"PopuTrem",95,271.04
"9712",70991,"JuniOste",55,196.24
"9713",70991,"JuniOste",65,68.97
"9714",70991,"JuniOste",70,154.77
"9715",70991,"JuniOste",75,313.39
"9716",70991,"JuniOste",80,125.07
"9717",70991,"JuniOste",85,254.76
"9718",71145,"AbieLasi",50,205.7
"9719",71145,"AbieLasi",65,32.23
"9720",71145,"AbieLasi",70,42.13
"9721",71145,"AbieLasi",75,63.8
"9722",71145,"JuniOste",70,35.09
"9723",71145,"PopuTrem",15,21.45
"9724",71145,"PopuTrem",25,42.24
"9725",71145,"PopuTrem",40,143.11
"9726",71145,"PopuTrem",55,760.87
"9727",71145,"PopuTrem",65,224.84
"9728",71145,"PopuTrem",70,298.43
"9729",71145,"PopuTrem",75,240.57
"9730",71145,"PopuTrem",80,739.64
"9731",71145,"PopuTrem",85,181.28
"9732",71145,"PopuTrem",90,279.4
"9733",71145,"PopuTrem",95,258.06
"9734",71119,"PopuTrem",70,41.14
"9735",71119,"PopuTrem",75,159.72
"9736",71119,"PopuTrem",80,39.38
"9737",71119,"PopuTrem",90,478.61
"9738",71119,"PopuTrem",95,614.02
"9739",71119,"PopuTrem",100,351.89
"9740",71119,"PopuTrem",105,511.72
"9741",71119,"PopuTrem",115,506.55
"9742",71270,"PseuMenz",55,345.18
"9743",71270,"PseuMenz",60,41.47
"9744",71270,"PseuMenz",65,60.72
"9745",71270,"PseuMenz",70,119.35
"9746",71270,"PseuMenz",75,98.34
"9747",71270,"PseuMenz",85,192.72
"9748",71270,"PseuMenz",90,300.08
"9749",71270,"PseuMenz",95,394.68
"9750",71270,"PseuMenz",100,695.97
"9751",71270,"PopuTrem",15,51.92
"9752",71270,"PopuTrem",25,48.73
"9753",71270,"PopuTrem",50,704.22
"9754",71270,"PopuTrem",55,299.09
"9755",71270,"PopuTrem",60,402.6
"9756",71270,"PopuTrem",65,59.95
"9757",71270,"PopuTrem",70,44.88
"9758",43704,"JuniOste",15,22.22
"9759",43704,"JuniOste",65,17.27
"9760",43704,"JuniOste",80,65.56
"9761",43704,"PinuEdul",35,74.69
"9762",43704,"PinuEdul",60,27.06
"9763",43704,"PinuEdul",70,53.35
"9764",43704,"PinuPond",55,16.94
"9765",43704,"PinuPond",70,192.5
"9766",43704,"PinuPond",75,184.58
"9767",43704,"PinuPond",80,452.76
"9768",43704,"PinuPond",85,353.76
"9769",43695,"JuniOste",20,35.86
"9770",43695,"JuniOste",60,33.66
"9771",43695,"JuniOste",65,35.09
"9772",43695,"JuniOste",70,39.71
"9773",43695,"JuniOste",80,75.02
"9774",43695,"PinuPond",55,28.27
"9775",43695,"PinuPond",60,39.16
"9776",43695,"PinuPond",70,511.94
"9777",43695,"PinuPond",80,1188.22
"9778",43695,"PinuPond",85,626.56
"9779",43695,"PinuPond",90,655.93
"9780",43695,"PinuPond",95,620.07
"9781",43695,"QuerGamb",30,95.04
"9782",43695,"QuerGamb",55,329.45
"9783",43695,"QuerGamb",60,698.94
"9784",43695,"QuerGamb",65,309.98
"9785",43695,"QuerGamb",70,650.76
"9786",43695,"QuerGamb",75,586.85
"9787",43695,"QuerGamb",80,39.49
"9788",43695,"QuerGamb",85,35.97
"9789",43695,"QuerGamb",90,64.46
"9790",43803,"JuniOste",55,10.78
"9791",43803,"JuniOste",75,21.78
"9792",43803,"PinuEdul",20,32.23
"9793",43803,"PinuEdul",60,17.16
"9794",43803,"PinuEdul",70,76.67
"9795",43803,"PinuEdul",75,288.31
"9796",43803,"PinuEdul",80,117.26
"9797",43842,"JuniOste",70,209.66
"9798",43842,"JuniOste",80,407.33
"9799",43842,"JuniOste",85,367.62
"9800",43842,"JuniOste",90,435.6
"9801",43842,"JuniOste",95,635.58
"9802",43842,"JuniOste",100,1104.73
"9803",43842,"AbieConc",70,82.28
"9804",43842,"AbieConc",80,197.23
"9805",43842,"JuniOste",75,124.08
"9806",43842,"JuniOste",80,71.83
"9807",43842,"PinuEdul",55,182.82
"9808",43842,"PinuPond",65,47.96
"9809",43842,"PinuPond",80,979.88
"9810",43842,"PinuPond",85,209.55
"9811",43842,"PinuPond",100,1058.31
"9812",43842,"PseuMenz",60,25.19
"9813",43842,"PseuMenz",70,83.38
"9814",43842,"PseuMenz",75,124.74
"9815",43842,"PseuMenz",85,198.66
"9816",43842,"PseuMenz",115,1556.83
"9817",43842,"QuerGamb",65,227.81
"9818",43842,"QuerGamb",70,47.3
"9819",43842,"QuerGamb",75,442.31
"9820",43842,"QuerGamb",80,106.59
"9821",43842,"QuerGamb",90,239.58
"9822",43594,"AbieConc",55,18.37
"9823",43594,"AbieConc",60,156.31
"9824",43594,"AbieConc",65,247.61
"9825",43594,"AbieConc",75,490.38
"9826",43594,"AbieConc",80,311.63
"9827",43594,"AbieConc",85,282.37
"9828",43594,"AbieConc",100,1183.6
"9829",43594,"JuniOste",60,20.9
"9830",43594,"PinuPond",55,28.27
"9831",43594,"PinuPond",60,38.39
"9832",43594,"PinuPond",65,97.46
"9833",43594,"PinuPond",75,265.1
"9834",43594,"PinuPond",95,3417.15
"9835",43594,"PseuMenz",60,53.68
"9836",43594,"PseuMenz",65,72.82
"9837",43594,"PseuMenz",70,94.27
"9838",43594,"PseuMenz",75,111.76
"9839",43594,"PseuMenz",80,384.12
"9840",43594,"PseuMenz",105,1220.12
"9841",43594,"PseuMenz",115,1684.76
"9842",43594,"QuerGamb",65,60.5
"9843",43594,"QuerGamb",70,52.36
"9844",43594,"QuerGamb",75,NA
"9845",43594,"QuerGamb",90,482.79
"9846",43594,"QuerGamb",95,616.77
"9847",43630,"JuniOste",70,20.35
"9848",43630,"JuniOste",55,182.82
"9849",43630,"JuniOste",60,31.68
"9850",43630,"JuniOste",70,81.18
"9851",43630,"JuniOste",75,45.98
"9852",43630,"JuniOste",80,320.21
"9853",43630,"PinuPond",70,63.14
"9854",43630,"PinuPond",85,678.37
"9855",43630,"PinuPond",90,2539.02
"9856",43630,"PinuPond",95,1359.27
"9857",43630,"PseuMenz",65,50.82
"9858",43781,"JuniOste",70,16.72
"9859",43781,"JuniOste",80,88.44
"9860",43781,"JuniOste",85,244.86
"9861",43781,"JuniOste",90,221.76
"9862",43781,"JuniOste",95,449.46
"9863",43781,"JuniOste",100,728.75
"9864",43781,"PinuEdul",55,22
"9865",43781,"PinuEdul",60,22.33
"9866",43781,"PinuEdul",65,31.35
"9867",43781,"PinuEdul",70,93.83
"9868",43781,"PinuEdul",75,96.8
"9869",43781,"PinuEdul",80,418.22
"9870",43628,"JuniOste",30,87.23
"9871",43628,"JuniOste",35,129.03
"9872",43628,"JuniOste",50,266.31
"9873",43628,"JuniOste",75,22.88
"9874",43628,"JuniOste",80,41.25
"9875",43628,"JuniOste",90,122.43
"9876",43628,"PinuEdul",60,27.17
"9877",43628,"PinuPond",100,2621.19
"9878",43628,"QuerGamb",65,28.82
"9879",43628,"QuerGamb",70,38.72
"9880",43628,"QuerGamb",75,100.1
"9881",43628,"QuerGamb",95,267.96
"9882",44057,"JuniOste",80,85.58
"9883",44057,"JuniOste",85,76.23
"9884",44057,"JuniOste",75,48.95
"9885",44057,"PinuEdul",40,100.87
"9886",44057,"PinuEdul",60,18.92
"9887",44057,"PinuEdul",65,38.61
"9888",44057,"PinuEdul",90,279.51
"9889",44057,"PinuPond",5,4.18
"9890",44057,"PinuPond",15,11.22
"9891",44057,"PinuPond",30,45.43
"9892",44057,"PinuPond",40,108.57
"9893",44057,"PinuPond",50,183.26
"9894",44057,"PinuPond",55,89.21
"9895",44057,"PinuPond",60,351.67
"9896",44057,"PinuPond",65,206.25
"9897",44057,"PinuPond",70,575.63
"9898",44057,"PinuPond",95,631.18
"9899",44057,"QuerGamb",10,39.82
"9900",44057,"QuerGamb",15,45.76
"9901",44057,"QuerGamb",20,110.44
"9902",44057,"QuerGamb",35,120.12
"9903",44057,"QuerGamb",40,304.59
"9904",44057,"QuerGamb",45,208.78
"9905",44057,"QuerGamb",55,594.44
"9906",44057,"QuerGamb",60,342.76
"9907",44057,"QuerGamb",65,29.15
"9908",44057,"QuerGamb",80,22.33
"9909",44057,"QuerGamb",85,47.52
