"","MapCode","SpeciesName","CohortAge","CohortBiomass"
"8170",12533,"AbieConc",70,285.78
"8171",12533,"AbieConc",80,186.23
"8172",12533,"AbieConc",85,584.43
"8173",12533,"PicePung",70,410.74
"8174",12533,"PseuMenz",85,393.91
"8175",12533,"PseuMenz",90,556.05
"8176",12533,"PseuMenz",100,1441.22
"8177",12533,"PseuMenz",105,3202.1
"8178",12533,"PseuMenz",125,4963.75
"8179",12526,"AbieConc",20,32.34
"8180",12526,"AbieConc",110,1787.17
"8181",12526,"PiceEnge",65,30.47
"8182",12526,"PiceEnge",80,47.08
"8183",12526,"PiceEnge",85,135.19
"8184",12526,"PiceEnge",95,265.87
"8185",12526,"PiceEnge",100,1258.4
"8186",12526,"PiceEnge",105,1081.96
"8187",12526,"PiceEnge",110,960.3
"8188",12526,"PseuMenz",50,209.77
"8189",12526,"PseuMenz",65,15.51
"8190",12526,"PseuMenz",90,309.98
"8191",12526,"PseuMenz",100,1045.22
"8192",12526,"PopuTrem",65,62.04
"8193",12526,"PopuTrem",85,455.18
"8194",12526,"PopuTrem",90,1320.66
"8195",12526,"PopuTrem",95,785.84
"8196",12526,"PopuTrem",100,550.77
"8197",12526,"PopuTrem",110,900.24
"8198",12591,NA,30,83.05
"8199",12591,NA,35,136.29
"8200",12591,NA,45,205.26
"8201",12591,NA,60,38.61
"8202",12591,"AbieLasi",5,8.25
"8203",12591,"AbieLasi",10,10.67
"8204",12591,"AbieLasi",25,32.34
"8205",12591,"AbieLasi",60,5.39
"8206",12591,"PiceEnge",65,15.4
"8207",12591,"PiceEnge",70,19.47
"8208",12591,"PiceEnge",80,55
"8209",12726,"AbieLasi",85,190.08
"8210",12726,"PiceEnge",65,15.4
"8211",12726,"PiceEnge",70,106.81
"8212",12726,"PiceEnge",75,177.87
"8213",12726,"PiceEnge",80,156.75
"8214",12726,"PiceEnge",85,317.57
"8215",12726,"PiceEnge",90,466.95
"8216",12726,"PiceEnge",95,1323.63
"8217",12726,"PiceEnge",100,1552.98
"8218",12726,"PiceEnge",105,2284.37
"8219",12726,"PiceEnge",110,3014
"8220",12726,"PiceEnge",115,2474.01
"8221",12726,"PiceEnge",120,5305.85
"8222",12726,"PiceEnge",125,4078.47
"8223",12726,"PiceEnge",130,8167.17
"8224",12726,"PiceEnge",135,3372.93
"8225",12772,"AbieConc",60,22
"8226",12772,"AbieConc",65,49.28
"8227",12772,"AbieConc",70,294.25
"8228",12772,"AbieConc",75,149.05
"8229",12772,"AbieConc",80,215.71
"8230",12772,"AbieConc",85,1129.92
"8231",12772,"AbieConc",90,799.81
"8232",12772,"PopuTrem",80,306.46
"8233",12772,"PopuTrem",85,1257.08
"8234",12772,"PopuTrem",95,957.77
"8235",12730,"PinuPond",65,62.81
"8236",12730,"PinuPond",70,227.15
"8237",12730,"PinuPond",75,526.79
"8238",12730,"PinuPond",80,583.77
"8239",12730,"PseuMenz",65,51.37
"8240",12730,"PseuMenz",70,299.31
"8241",12730,"PseuMenz",75,576.73
"8242",12730,"PseuMenz",85,1571.24
"8243",12730,"PseuMenz",90,528.44
"8244",12730,"PseuMenz",95,881.21
"8245",12730,"PseuMenz",100,1080.2
"8246",12730,"PseuMenz",105,1066.23
"8247",12730,"PseuMenz",110,2205.83
"8248",12730,"PopuTrem",55,299.09
"8249",12730,"PopuTrem",65,21.12
"8250",12730,"QuerGamb",15,206.25
"8251",12794,"JuniOste",100,664.51
"8252",12794,"PinuEdul",50,47.63
"8253",12794,"PinuEdul",75,84.81
"8254",12794,"PinuEdul",90,136.29
"8255",12794,"PinuEdul",170,497.64
"8256",12794,"QuerGamb",10,316.14
"8257",12794,"QuerGamb",15,319
"8258",12791,"JuniOste",15,22.22
"8259",12791,"JuniOste",55,15.4
"8260",12791,"JuniOste",70,65.23
"8261",12791,"JuniOste",75,146.85
"8262",12791,"JuniOste",90,284.13
"8263",12791,"JuniOste",95,1298.33
"8264",12791,"JuniOste",100,1697.63
"8265",12791,"PinuEdul",110,22.55
"8266",12791,"PinuEdul",115,53.24
"8267",12791,"PinuEdul",120,29.37
"8268",12791,"PinuEdul",125,117.04
"8269",12791,"PinuEdul",135,116.6
"8270",12791,"PinuEdul",140,90.97
"8271",12791,"QuerGamb",10,151.91
"8272",12704,"AbieLasi",60,7.37
"8273",12704,"AbieLasi",70,31.79
"8274",12704,"AbieLasi",85,211.75
"8275",12704,"AbieLasi",95,306.02
"8276",12704,"PiceEnge",20,22.33
"8277",12704,"PiceEnge",55,206.47
"8278",12704,"PiceEnge",70,48.62
"8279",12704,"PiceEnge",75,122.54
"8280",12704,"PiceEnge",80,127.6
"8281",12704,"PiceEnge",85,96.25
"8282",12704,"PiceEnge",90,216.81
"8283",12704,"PiceEnge",95,422.84
"8284",12704,"PiceEnge",105,348.7
"8285",12699,"PinuPond",80,408.98
"8286",12699,"PinuPond",85,555.61
"8287",12699,"PinuPond",90,490.16
"8288",12699,"PinuPond",100,3844.83
"8289",12699,"QuerGamb",10,622.93
"8290",12978,"AbieConc",70,185.46
"8291",12978,"AbieConc",85,556.71
"8292",12978,"AbieConc",95,769.89
"8293",12978,"PinuPond",70,129.03
"8294",12978,"PinuPond",75,673.09
"8295",12978,"PinuPond",80,558.8
"8296",12978,"PinuPond",85,408.54
"8297",12978,"PseuMenz",30,60.83
"8298",12978,"PseuMenz",60,89.65
"8299",12978,"PseuMenz",65,142.01
"8300",12978,"PseuMenz",70,196.57
"8301",12978,"PseuMenz",75,1857.46
"8302",12978,"PseuMenz",80,1231.23
"8303",12978,"PseuMenz",85,1044.12
"8304",12978,"PseuMenz",90,485.65
"8305",12978,"PseuMenz",95,4213.44
"8306",12978,"PseuMenz",100,874.06
"8307",12978,"PseuMenz",105,1275.01
"8308",13503,"PiceEnge",65,6.6
"8309",13503,"PiceEnge",80,135.41
"8310",13503,"PiceEnge",85,281.38
"8311",13503,"PiceEnge",90,136.18
"8312",13503,"PiceEnge",110,1085.92
"8313",13503,"PopuTrem",95,469.81
"8314",13503,"PopuTrem",100,1171.28
"8315",13503,"PopuTrem",105,573.98
"8316",13503,"PopuTrem",110,702.68
"8317",13458,"AbieLasi",60,41.58
"8318",13458,"AbieLasi",65,56.87
"8319",13458,"AbieLasi",70,92.51
"8320",13458,"AbieLasi",75,195.91
"8321",13458,"PiceEnge",70,28.71
"8322",13458,"PiceEnge",105,308.88
"8323",13458,"PopuTrem",70,84.59
"8324",13458,"PopuTrem",75,403.04
"8325",13458,"PopuTrem",80,540.32
"8326",13458,"PopuTrem",85,536.91
"8327",13458,"PopuTrem",90,2216.28
"8328",13458,"PopuTrem",95,4874.54
"8329",13458,"PopuTrem",100,3365.23
"8330",13458,"PopuTrem",105,689.7
"8331",13458,"PopuTrem",110,2777.72
"8332",13746,"JuniMono",5,10.67
"8333",13746,"JuniMono",10,19.14
"8334",13746,"JuniMono",65,110.55
"8335",13746,"JuniMono",75,265.65
"8336",13746,"JuniMono",80,137.5
"8337",13746,"JuniMono",85,257.07
"8338",13746,"JuniMono",105,907.72
"8339",13746,"JuniMono",110,693.66
"8340",13746,"PinuPond",35,61.05
"8341",13746,"PinuPond",45,162.47
"8342",13746,"PinuPond",60,78.54
"8343",13746,"PinuPond",70,254.76
"8344",13746,"PinuPond",80,225.28
"8345",13746,"PinuPond",85,1846.35
"8346",13746,"PinuPond",90,587.29
"8347",13746,"QuerGamb",10,467.06
"8348",13746,"QuerGamb",15,95.04
"8349",13902,"PopuTrem",75,56.54
"8350",13902,"PopuTrem",85,182.38
"8351",13902,"PopuTrem",90,740.41
"8352",13902,"PopuTrem",95,337.81
"8353",13902,"PopuTrem",100,917.73
"8354",13815,"PopuTrem",15,21.45
"8355",13815,"PopuTrem",70,232.87
"8356",13815,"PopuTrem",75,184.58
"8357",13815,"PopuTrem",80,1587.3
"8358",13815,"PopuTrem",85,1953.93
"8359",13815,"PopuTrem",90,3617.9
"8360",13815,"PopuTrem",95,3024.78
"8361",13815,"PopuTrem",100,1253.12
"8362",13786,"JuniMono",75,40.48
"8363",13786,"JuniMono",80,130.57
"8364",13786,"JuniMono",105,797.72
"8365",13786,"PseuMenz",80,248.49
"8366",13786,"PseuMenz",85,255.31
"8367",13786,"PseuMenz",90,452.65
"8368",13786,"PseuMenz",95,596.75
"8369",13786,"PseuMenz",100,2163.48
"8370",13786,"PseuMenz",105,933.68
"8371",13761,"JuniMono",5,13.31
"8372",13761,"JuniMono",30,47.63
"8373",13761,"JuniMono",65,63.36
"8374",13761,"JuniMono",70,45.76
"8375",13761,"JuniMono",75,27.5
"8376",13761,"JuniMono",80,22.55
"8377",13761,"JuniMono",95,286.66
"8378",13761,"JuniMono",100,300.41
"8379",13761,"PseuMenz",35,176.99
"8380",13761,"PseuMenz",50,239.91
"8381",13761,"PseuMenz",60,45.21
"8382",13761,"PseuMenz",65,197.67
"8383",13761,"PseuMenz",70,305.47
"8384",13761,"PseuMenz",75,442.86
"8385",13761,"PseuMenz",80,765.38
"8386",13761,"PseuMenz",85,354.97
"8387",13761,"PseuMenz",90,874.94
"8388",13761,"PseuMenz",95,392.59
"8389",13761,"PseuMenz",100,4309.47
"8390",13761,"PseuMenz",105,1754.06
"8391",13761,"PseuMenz",110,958.21
"8392",13939,"PiceEnge",5,8.25
"8393",13939,"PiceEnge",10,21.01
"8394",13939,"PiceEnge",20,22.33
"8395",13939,"PiceEnge",25,30.03
"8396",13939,"PiceEnge",35,104.17
"8397",13939,"PiceEnge",50,140.36
"8398",13939,"PiceEnge",65,13.75
"8399",13939,"PiceEnge",70,35.31
"8400",13939,"PiceEnge",75,196.02
"8401",13939,"PiceEnge",80,59.18
"8402",13939,"PiceEnge",85,533.61
"8403",13939,"PiceEnge",90,163.13
"8404",13939,"PiceEnge",95,304.15
"8405",13939,"PiceEnge",100,786.83
"8406",13922,"AbieLasi",40,92.51
"8407",13922,"AbieLasi",75,203.28
"8408",13922,"PiceEnge",15,13.09
"8409",13922,"PiceEnge",70,110.88
"8410",13922,"PiceEnge",80,346.72
"8411",13922,"PiceEnge",90,174.79
"8412",13922,"PiceEnge",95,528.33
"8413",13922,"PiceEnge",100,732.05
"8414",13922,"PiceEnge",105,601.37
"8415",14252,"AbieLasi",70,167.2
"8416",14252,"AbieLasi",75,127.49
"8417",14252,"AbieLasi",80,379.28
"8418",14252,"AbieLasi",85,338.91
"8419",14252,"AbieLasi",100,835.23
"8420",14252,"AbieLasi",120,2614.04
"8421",14252,"PiceEnge",100,403.04
"8422",14252,"PiceEnge",110,740.63
"8423",14252,"PiceEnge",115,1149.72
"8424",14252,"PopuTrem",65,48.84
"8425",14252,"PopuTrem",70,313.06
"8426",14252,"PopuTrem",75,423.06
"8427",14252,"PopuTrem",80,300.08
"8428",14252,"PopuTrem",90,1026.96
"8429",14252,"PopuTrem",95,790.02
"8430",21481,"PinuPond",75,228.25
"8431",21481,"PinuPond",85,356.29
"8432",21481,"PinuPond",95,1163.03
"8433",21481,"PinuPond",105,2830.74
"8434",21481,"PinuPond",110,3330.91
"8435",69239,"AbieLasi",60,19.8
"8436",69239,"AbieLasi",65,38.94
"8437",69239,"AbieLasi",80,148.61
"8438",69239,"PiceEnge",70,26.4
"8439",69239,"PiceEnge",115,1132.23
"8440",69239,"PiceEnge",120,1020.03
"8441",69375,"AbieLasi",5,6.05
"8442",69375,"AbieLasi",10,50.82
"8443",69375,"AbieLasi",15,19.91
"8444",69375,"AbieLasi",20,23.65
"8445",69375,"AbieLasi",25,69.63
"8446",69375,"AbieLasi",35,68.42
"8447",69375,"AbieLasi",50,250.47
"8448",69375,"AbieLasi",60,455.07
"8449",69375,"AbieLasi",70,308.66
"8450",69375,"PiceEnge",75,48.62
"8451",69375,"PiceEnge",90,231.77
"8452",69607,"AbieLasi",35,68.42
"8453",69607,"PseuMenz",60,22.77
"8454",69607,"PseuMenz",80,123.2
"8455",69607,"PopuTrem",5,24.42
"8456",69607,"PopuTrem",70,56.65
"8457",69607,"PopuTrem",75,127.6
"8458",70074,"AbieConc",30,75.9
"8459",70074,"AbieConc",35,101.42
"8460",70074,"AbieConc",60,18.26
"8461",70074,"AbieConc",65,92.4
"8462",70074,"AbieConc",75,307.34
"8463",70074,"AbieConc",90,2399.87
"8464",70074,"PinuPond",75,178.31
"8465",70074,"PopuTrem",70,66.44
"8466",70074,"PopuTrem",80,107.14
"8467",70074,"PopuTrem",85,138.38
"8468",70272,NA,20,16.94
"8469",70272,NA,60,27.39
"8470",70272,NA,65,36.41
"8471",70272,NA,70,66.11
"8472",70272,NA,75,103.18
"8473",70272,NA,80,187
"8474",70272,NA,85,211.97
"8475",70272,NA,100,607.64
"8476",70272,NA,110,1315.82
"8477",70272,"AbieLasi",50,205.7
"8478",70272,"AbieLasi",60,20.68
"8479",70272,"AbieLasi",65,62.59
"8480",70272,"AbieLasi",70,62.59
"8481",70272,"AbieLasi",75,244.97
"8482",70272,"AbieLasi",80,472.67
"8483",70272,"AbieLasi",95,772.2
"8484",70272,"PiceEnge",10,10.45
"8485",70272,"PopuTrem",55,318.34
"8486",70272,"PopuTrem",60,498.41
"8487",70272,"PopuTrem",70,370.37
"8488",70272,"PopuTrem",75,322.3
"8489",70272,"PopuTrem",80,77.99
"8490",70272,"PopuTrem",85,308.55
"8491",70272,"PopuTrem",95,316.03
"8492",70714,"AbieLasi",90,238.04
"8493",70714,"PseuMenz",75,313.72
"8494",70714,"PseuMenz",85,198.33
"8495",70714,"PseuMenz",105,876.7
"8496",70714,"PopuTrem",40,119.68
"8497",70714,"PopuTrem",65,55.88
"8498",70714,"PopuTrem",70,86.13
"8499",70714,"PopuTrem",75,77
"8500",70714,"PopuTrem",80,540.76
"8501",70714,"PopuTrem",85,143.33
"8502",70714,"PopuTrem",90,596.75
"8503",70714,"PopuTrem",95,271.04
"8504",70991,NA,55,196.24
"8505",70991,NA,65,68.97
"8506",70991,NA,70,154.77
"8507",70991,NA,75,313.39
"8508",70991,NA,80,125.07
"8509",70991,NA,85,254.76
"8510",71145,"AbieLasi",50,205.7
"8511",71145,"AbieLasi",65,32.23
"8512",71145,"AbieLasi",70,42.13
"8513",71145,"AbieLasi",75,63.8
"8514",71145,"JuniMono",70,35.09
"8515",71145,"PopuTrem",15,21.45
"8516",71145,"PopuTrem",25,42.24
"8517",71145,"PopuTrem",40,143.11
"8518",71145,"PopuTrem",55,760.87
"8519",71145,"PopuTrem",65,88.66
"8520",71145,"PopuTrem",70,107.69
"8521",71145,"PopuTrem",75,67.76
"8522",71145,"PopuTrem",80,591.47
"8523",71145,"PopuTrem",85,181.28
"8524",71145,"PopuTrem",90,279.4
"8525",71145,"PopuTrem",95,258.06
"8526",71119,"PopuTrem",70,41.14
"8527",71119,"PopuTrem",75,159.72
"8528",71119,"PopuTrem",90,478.61
"8529",71119,"PopuTrem",95,614.02
"8530",71119,"PopuTrem",100,351.89
"8531",71119,"PopuTrem",105,511.72
"8532",71270,"PseuMenz",55,345.18
"8533",71270,"PseuMenz",60,41.47
"8534",71270,"PseuMenz",65,60.72
"8535",71270,"PseuMenz",70,119.35
"8536",71270,"PseuMenz",75,98.34
"8537",71270,"PseuMenz",85,192.72
"8538",71270,"PseuMenz",90,300.08
"8539",71270,"PseuMenz",95,394.68
"8540",71270,"PseuMenz",100,695.97
"8541",71270,"PopuTrem",15,51.92
"8542",71270,"PopuTrem",25,48.73
"8543",71270,"PopuTrem",50,704.22
"8544",71270,"PopuTrem",55,299.09
"8545",71270,"PopuTrem",60,402.6
"8546",71270,"PopuTrem",65,59.95
"8547",71270,"PopuTrem",70,44.88
"8548",43704,"JuniDepp",15,22.22
"8549",43704,"JuniDepp",65,17.27
"8550",43704,"JuniMono",80,65.56
"8551",43704,"PinuEdul",70,74.69
"8552",43704,"PinuEdul",135,53.35
"8553",43704,"PinuPond",55,16.94
"8554",43704,"PinuPond",70,192.5
"8555",43704,"PinuPond",75,184.58
"8556",43704,"PinuPond",80,452.76
"8557",43704,"PinuPond",85,353.76
"8558",43695,"JuniMono",20,35.86
"8559",43695,"JuniMono",60,33.66
"8560",43695,"JuniMono",65,35.09
"8561",43695,"JuniMono",70,39.71
"8562",43695,"JuniMono",80,75.02
"8563",43695,"PinuPond",55,28.27
"8564",43695,"PinuPond",60,39.16
"8565",43695,"PinuPond",70,511.94
"8566",43695,"PinuPond",80,1188.22
"8567",43695,"PinuPond",85,352.11
"8568",43695,"PinuPond",90,655.93
"8569",43695,"PinuPond",95,620.07
"8570",43695,"QuerGamb",15,95.04
"8571",43695,"QuerGamb",20,1506.56
"8572",43695,"QuerGamb",25,858.22
"8573",43803,"JuniMono",55,10.78
"8574",43803,"JuniMono",75,21.78
"8575",43803,"PinuEdul",40,32.23
"8576",43803,"PinuEdul",115,17.16
"8577",43803,"PinuEdul",135,76.67
"8578",43803,"PinuEdul",150,288.31
"8579",43803,"PinuEdul",155,117.26
"8580",43842,NA,70,116.49
"8581",43842,NA,80,407.33
"8582",43842,NA,85,367.62
"8583",43842,NA,90,435.6
"8584",43842,NA,95,635.58
"8585",43842,NA,100,1104.73
"8586",43842,"AbieConc",70,82.28
"8587",43842,"AbieConc",80,197.23
"8588",43842,"JuniMono",75,124.08
"8589",43842,"JuniMono",80,71.83
"8590",43842,"PinuEdul",100,182.82
"8591",43842,"PinuPond",65,47.96
"8592",43842,"PinuPond",80,979.88
"8593",43842,"PinuPond",85,209.55
"8594",43842,"PinuPond",100,1058.31
"8595",43842,"PseuMenz",75,124.74
"8596",43842,"PseuMenz",85,198.66
"8597",43842,"PseuMenz",115,1556.83
"8598",43842,"QuerGamb",20,227.81
"8599",43842,"QuerGamb",25,448.14
"8600",43842,"QuerGamb",30,106.59
"8601",43842,"QuerGamb",35,239.58
"8602",43594,"AbieConc",55,18.37
"8603",43594,"AbieConc",60,126.17
"8604",43594,"AbieConc",65,247.61
"8605",43594,"AbieConc",75,490.38
"8606",43594,"AbieConc",80,152.9
"8607",43594,"AbieConc",85,282.37
"8608",43594,"AbieConc",100,1183.6
"8609",43594,"JuniDepp",60,20.9
"8610",43594,"PinuPond",55,28.27
"8611",43594,"PinuPond",60,38.39
"8612",43594,"PinuPond",75,265.1
"8613",43594,"PinuPond",95,3417.15
"8614",43594,"PseuMenz",60,53.68
"8615",43594,"PseuMenz",65,72.82
"8616",43594,"PseuMenz",70,94.27
"8617",43594,"PseuMenz",75,111.76
"8618",43594,"PseuMenz",80,384.12
"8619",43594,"PseuMenz",105,1220.12
"8620",43594,"PseuMenz",115,1684.76
"8621",43594,"QuerGamb",25,110.55
"8622",43594,"QuerGamb",35,156.2
"8623",43594,"QuerGamb",40,460.46
"8624",43630,"JuniDepp",55,182.82
"8625",43630,"JuniDepp",60,31.68
"8626",43630,"JuniDepp",70,81.18
"8627",43630,"JuniDepp",75,45.98
"8628",43630,"JuniDepp",80,320.21
"8629",43630,"PinuPond",70,63.14
"8630",43630,"PinuPond",85,678.37
"8631",43630,"PinuPond",90,2057.44
"8632",43630,"PinuPond",95,1359.27
"8633",43630,"PseuMenz",65,50.82
"8634",43630,"QuerGamb",25,20.35
"8635",43781,"JuniMono",70,16.72
"8636",43781,"JuniMono",80,88.44
"8637",43781,"JuniMono",85,244.86
"8638",43781,"JuniMono",90,221.76
"8639",43781,"JuniMono",95,449.46
"8640",43781,"JuniMono",100,728.75
"8641",43781,"PinuEdul",110,22
"8642",43781,"PinuEdul",115,22.33
"8643",43781,"PinuEdul",135,93.83
"8644",43781,"PinuEdul",145,96.8
"8645",43781,"PinuEdul",155,102.74
"8646",43781,"PinuEdul",160,315.59
"8647",43628,"PinuEdul",120,27.17
"8648",43628,"PinuPond",100,2621.19
"8649",43628,"QuerGamb",15,482.46
"8650",43628,"QuerGamb",20,38.72
"8651",43628,"QuerGamb",25,22.88
"8652",43628,"QuerGamb",30,41.25
"8653",43628,"QuerGamb",40,267.96
"8654",44057,"JuniMono",75,48.95
"8655",44057,"JuniMono",80,85.58
"8656",44057,"JuniMono",85,76.23
"8657",44057,"PinuEdul",80,100.87
"8658",44057,"PinuEdul",115,18.92
"8659",44057,"PinuEdul",125,38.61
"8660",44057,"PinuEdul",175,279.51
"8661",44057,"PinuPond",5,4.18
"8662",44057,"PinuPond",15,11.22
"8663",44057,"PinuPond",30,45.43
"8664",44057,"PinuPond",40,108.57
"8665",44057,"PinuPond",50,183.26
"8666",44057,"PinuPond",55,89.21
"8667",44057,"PinuPond",60,351.67
"8668",44057,"PinuPond",65,206.25
"8669",44057,"PinuPond",70,575.63
"8670",44057,"PinuPond",95,631.18
"8671",44057,"QuerGamb",10,196.02
"8672",44057,"QuerGamb",15,633.49
"8673",44057,"QuerGamb",20,937.09
"8674",44127,"JuniDepp",30,56.1
"8675",44127,"JuniDepp",60,14.08
"8676",44127,"JuniDepp",100,305.91
"8677",44127,"PinuPond",55,18.81
"8678",44127,"PinuPond",60,37.18
"8679",44127,"PinuPond",65,63.69
"8680",44127,"PinuPond",70,174.35
"8681",44127,"PinuPond",75,267.52
"8682",44127,"PinuPond",85,340.78
"8683",44127,"QuerGamb",35,206.14
"8684",44131,NA,60,29.04
"8685",44131,NA,75,467.94
"8686",44131,NA,80,169.95
"8687",44131,NA,95,580.36
"8688",44131,"PinuPond",60,47.41
"8689",44131,"PinuPond",65,83.38
"8690",44131,"PinuPond",70,99.66
"8691",44131,"PinuPond",75,186.89
"8692",44131,"PinuPond",85,414.92
"8693",44131,"PinuPond",95,985.27
"8694",44131,"PinuPond",110,3375.9
"8695",44131,"PseuMenz",5,9.35
"8696",44131,"PseuMenz",15,18.59
"8697",44131,"PseuMenz",20,26.62
"8698",44131,"PseuMenz",35,75.9
"8699",44131,"PseuMenz",40,133.1
"8700",44131,"PseuMenz",45,338.36
"8701",44131,"PseuMenz",55,385.44
"8702",44131,"PseuMenz",65,26.95
"8703",44131,"QuerGamb",15,157.08
"8704",44040,"PiceEnge",75,43.34
"8705",44040,"PiceEnge",90,352.44
"8706",44040,"PiceEnge",95,269.5
"8707",44040,"PinuPond",65,82.28
"8708",44040,"PinuPond",80,300.96
"8709",44040,"PinuPond",95,954.25
"8710",44040,"PseuMenz",60,42.57
"8711",44040,"PseuMenz",65,102.52
"8712",44040,"PseuMenz",70,165.99
"8713",44040,"PseuMenz",75,126.94
"8714",44040,"PseuMenz",85,236.5
"8715",44040,"PseuMenz",90,694.87
"8716",44040,"PopuTrem",70,146.74
"8717",44040,"PopuTrem",75,85.36
"8718",44040,"QuerGamb",10,190.63
"8719",44040,"QuerGamb",15,950.62
"8720",44040,"QuerGamb",20,1277.87
"8721",44040,"QuerGamb",25,265.87
"8722",44040,"QuerGamb",30,86.79
"8723",44266,"JuniMono",60,16.94
"8724",44266,"JuniMono",110,646.47
"8725",44266,"PinuEdul",50,43.56
"8726",44266,"PinuEdul",60,60.61
"8727",44266,"PinuEdul",120,20.02
"8728",44266,"PinuEdul",125,38.61
"8729",44266,"PinuEdul",130,77.55
"8730",44266,"PinuEdul",135,60.94
"8731",44266,"PinuEdul",150,237.82
"8732",44266,"PinuEdul",155,361.68
"8733",44266,"PinuEdul",160,626.67
"8734",44266,"PinuEdul",165,215.82
"8735",44266,"PinuEdul",170,280.72
"8736",44266,"PinuEdul",175,725.67
"8737",44266,"PinuEdul",180,513.59
"8738",44266,"PinuEdul",190,1225.62
"8739",44266,"PinuEdul",195,680.35
"8740",44235,"JuniMono",20,35.86
"8741",44235,"JuniMono",60,76.67
"8742",44235,"JuniMono",70,43.45
"8743",44235,"JuniMono",75,73.81
"8744",44235,"JuniMono",85,124.74
"8745",44235,"JuniMono",95,662.2
"8746",44235,"JuniMono",100,541.42
"8747",44235,"PinuEdul",95,155.54
"8748",44235,"PinuEdul",130,54.56
"8749",44235,"PinuEdul",140,81.84
"8750",44235,"PinuPond",10,7.26
"8751",44235,"PinuPond",70,233.97
"8752",44235,"PinuPond",85,699.93
"8753",44235,"PseuMenz",65,32.56
"8754",44235,"PseuMenz",90,390.61
"8755",44235,"PseuMenz",110,2241.69
"8756",44235,"QuerGamb",10,483.67
"8757",44235,"QuerGamb",15,257.95
"8758",44187,"AbieConc",60,102.52
"8759",44187,"AbieConc",70,303.93
"8760",44187,"AbieConc",75,309.32
"8761",44187,"AbieConc",80,1038.51
"8762",44187,"AbieConc",85,327.14
"8763",44187,"AbieConc",90,588.06
"8764",44187,"AbieConc",100,1228.7
"8765",44187,"PseuMenz",65,96.91
"8766",44187,"PseuMenz",75,97.35
"8767",44187,"PseuMenz",80,370.48
"8768",44187,"PseuMenz",85,249.26
"8769",44187,"PopuTrem",55,318.34
"8770",44187,"PopuTrem",75,221.98
"8771",44187,"QuerGamb",20,54.34
"8772",44992,"JuniMono",85,63.25
"8773",44992,"JuniMono",100,217.25
"8774",44992,"JuniMono",105,850.08
"8775",44992,"JuniMono",110,954.8
"8776",44992,"PinuEdul",80,100.87
"8777",44992,"PinuEdul",120,26.18
"8778",44992,"PinuEdul",135,44
"8779",44992,"PinuEdul",145,63.91
"8780",44992,"PinuEdul",170,161.48
"8781",45145,"JuniMono",65,17.71
"8782",45145,"JuniMono",100,179.96
"8783",45145,"PinuEdul",70,74.69
"8784",45145,"PinuEdul",75,89.98
"8785",45145,"PinuEdul",115,31.9
"8786",45145,"PinuEdul",120,20.46
"8787",45145,"PinuEdul",125,123.53
"8788",45145,"PinuEdul",130,86.02
"8789",45145,"PinuEdul",135,87.89
"8790",45145,"PinuEdul",140,179.08
"8791",45145,"PinuEdul",145,247.72
"8792",45145,"PinuEdul",150,55.11
"8793",45145,"PinuEdul",155,445.17
"8794",45145,"PinuEdul",160,129.69
"8795",45145,"PinuEdul",170,208.12
"8796",45145,"PinuEdul",175,241.01
"8797",44973,"JuniMono",20,28.71
"8798",44973,"JuniMono",55,182.82
"8799",44973,"JuniMono",60,33.33
"8800",44973,"JuniMono",65,17.6
"8801",44973,"JuniMono",70,34.54
"8802",44973,"JuniMono",100,372.35
"8803",44973,"JuniMono",110,655.38
"8804",44973,"PinuEdul",115,33.22
"8805",44973,"PinuEdul",145,113.41
"8806",44973,"PinuPond",50,447.59
"8807",44973,"PinuPond",55,13.53
"8808",44973,"PinuPond",60,111.65
"8809",44973,"PinuPond",65,191.51
"8810",44973,"PinuPond",70,463.76
"8811",44973,"PinuPond",75,1140.92
"8812",44973,"PinuPond",80,515.02
"8813",44973,"PseuMenz",80,208.45
"8814",44973,"QuerGamb",10,155.87
"8815",44973,"QuerGamb",15,361.13
"8816",44973,"QuerGamb",20,444.73
"8817",44973,"QuerGamb",25,37.84
"8818",45153,"JuniMono",70,27.94
"8819",45153,"JuniMono",75,35.09
"8820",45153,"JuniMono",80,98.67
"8821",45153,"JuniMono",85,69.19
"8822",45153,"JuniMono",90,47.08
"8823",45153,"JuniMono",95,241.56
"8824",45153,"JuniMono",100,274.12
"8825",45153,"PinuEdul",125,37.51
"8826",45153,"PinuEdul",135,76.67
"8827",45153,"PinuEdul",140,218.02
"8828",45153,"PinuEdul",145,270.49
"8829",45153,"PinuEdul",155,133.1
"8830",45153,"PinuEdul",165,416.13
"8831",45153,"PinuEdul",170,234.96
"8832",45034,"JuniMono",65,59.29
"8833",45034,"JuniMono",85,142.12
"8834",45034,"JuniMono",90,464.42
"8835",45034,"JuniMono",95,208.34
"8836",45034,"JuniMono",100,372.02
"8837",45034,"PinuEdul",125,59.95
"8838",45034,"PinuEdul",150,115.72
"8839",45034,"PinuEdul",165,214.61
"8840",45034,"PinuEdul",180,321.97
"8841",45034,"PinuPond",60,24.86
"8842",45034,"PinuPond",65,42.79
"8843",45034,"PinuPond",70,185.02
"8844",45034,"PinuPond",95,770.11
"8845",45167,"PinuEdul",25,22.22
"8846",45167,"PinuPond",60,58.52
"8847",45167,"PinuPond",65,196.02
"8848",45167,"PinuPond",70,348.92
